drug_id,compound_name_source,dili_category,scaffold_id,model,mean_probability,minimum_probability,negative_repeats,sensitivity_negative_repeats,repeats,mean_youden_threshold,mean_sensitivity_threshold,convergence_warnings,youden_false_negative_persistence,sensitivity_false_negative_persistence,curation_flags,review_status,resolution_method,identity_adjudication,active_moiety_adjudication,training_context,therapeutic_class
LT01407,Gemcitabine hydrochloride,vMost-DILI-concern,scaffold:O=c1ncccn1C1CCCO1,D,0.7286471111536956,0.580902067963104,1,0,5,0.6719289750040637,0.5526850675385293,0,0.2,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00109,Iproniazid,vMost-DILI-concern,scaffold:c1ccncc1,B,0.7289928795119657,0.6848611309555044,1,0,5,0.6987794327437701,0.6563370447110639,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01400,Fosphenytoin sodium,vMost-DILI-concern,scaffold:O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,D,0.7309597911873903,0.5563921041559837,1,0,5,0.6802029867935899,0.5815935050545058,0,0.2,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01488,Levofloxacin,vMost-DILI-concern,scaffold:O=c1ccn2c3c(c(N4CCNCC4)ccc13)OCC2,A,0.7310462815462753,0.707350880905669,1,0,5,0.6874902363866635,0.6443651948174963,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00701,Fiduxosin,vMost-DILI-concern,scaffold:O=c1[nH]c2c(sc3ncc(-c4ccccc4)nc32)c(=O)n1CCCCN1CC2COc3ccccc3C2C1,D,0.7318885406397435,0.6625302061815094,1,0,5,0.667657793554255,0.5668031874350483,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00240,Etodolac,vMost-DILI-concern,scaffold:c1ccc2c3c([nH]c2c1)COCC3,B,0.7333727414468236,0.6822954393599169,1,0,5,0.7155876505830852,0.6544406455062604,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01064,Bexarotene,vMost-DILI-concern,scaffold:C=C(c1ccccc1)c1ccc2c(c1)CCCC2,A,0.7335900656743795,0.7022671552708565,1,0,5,0.7002563212560563,0.6490390353295059,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01241,Sorafenib tosylate,vMost-DILI-concern,scaffold:O=C(Nc1ccccc1)Nc1ccc(Oc2ccncc2)cc1,D,0.7346267823225479,0.6966281071703977,1,0,5,0.652550624554135,0.558344767327245,0,0.2,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT02121,Nandrolone phenpropionate,vMost-DILI-concern,scaffold:O=C1C=C2CCC3C(CCC4C(OC(=O)CCc5ccccc5)CCC43)C2CC1,A,0.7360936515236796,0.6453628029969757,1,1,5,0.6677283577242868,0.6508732298117385,0,0.2,0.2,none,rules-applied-pending-independent-review,exact-name,unique-pubchem-name-result,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01214,Erlotinib hydrochloride,vMost-DILI-concern,scaffold:c1ccc(Nc2ncnc3ccccc23)cc1,D,0.7443884918012302,0.6128143563820987,1,0,5,0.6393354249842367,0.5662507507316572,0,0.2,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00690,Oxyphenisatin,vMost-DILI-concern,scaffold:O=C1Nc2ccccc2C1(c1ccccc1)c1ccccc1,A,0.7464105200902397,0.6939993452867225,1,0,5,0.7018405319645062,0.6465138042496055,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00416,Minocycline hydrochloride,vMost-DILI-concern,scaffold:O=C1C=CC2C(=O)C3=Cc4ccccc4CC3CC2C1,A,0.7475152358688959,0.7198448008359837,1,0,5,0.6971072199280626,0.6440317789569457,0,0.2,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01222,Tigecycline,vMost-DILI-concern,scaffold:O=C1C=CC2C(=O)C3=Cc4ccccc4CC3CC2C1,B,0.7502587411056549,0.6394878284042551,1,1,5,0.6939898030579215,0.6671362123472966,0,0.2,0.2,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00187,Clarithromycin,vMost-DILI-concern,scaffold:O=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,A,0.7522799303235393,0.7075233698019499,1,0,5,0.685584836332981,0.6517904157243959,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00144,Stavudine,vMost-DILI-concern,scaffold:O=c1ccn(C2C=CCO2)c(=O)[nH]1,B,0.7531494288765129,0.6477461659951085,1,1,5,0.7061976659534116,0.6612873072766774,0,0.2,0.2,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00693,Aplaviroc,vMost-DILI-concern,scaffold:O=C1NC2(CCN(Cc3ccc(Oc4ccccc4)cc3)CC2)C(=O)NC1CC1CCCCC1,D,0.7557470452900766,0.6648348814285644,1,0,5,0.7100820707678539,0.5610536925780109,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00686,Lumiracoxib,vMost-DILI-concern,scaffold:c1ccc(Nc2ccccc2)cc1,A,0.7612594343236596,0.7486310384423772,1,0,5,0.6978525255463512,0.6559144541396366,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00168,Troglitazone,vMost-DILI-concern,scaffold:O=C1NC(=O)C(Cc2ccc(OCC3CCc4ccccc4O3)cc2)S1,B,0.7701658260538208,0.6567889454954193,1,0,5,0.7000435171307355,0.6565922768818544,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01064,Bexarotene,vMost-DILI-concern,scaffold:C=C(c1ccccc1)c1ccc2c(c1)CCCC2,D,0.7712104717765402,0.7118289983884382,1,0,5,0.692572174945815,0.5885437676117082,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01870,Falnidamol,vMost-DILI-concern,scaffold:c1ccc(Nc2ncnc3cnc(NC4CCNCC4)nc23)cc1,D,0.7754764900266509,0.6986371496291603,1,0,5,0.6218902012709989,0.556174661174584,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01637,Papaverine hydrochloride,vMost-DILI-concern,scaffold:c1ccc(Cc2nccc3ccccc23)cc1,D,0.7781385137901514,0.5992903685311862,1,1,5,0.7095175572308495,0.5732025590273749,0,0.2,0.2,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01594,Nialamide,vMost-DILI-concern,scaffold:O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,D,0.7805333254612079,0.6959703809651897,1,0,5,0.6691374372768898,0.5534280578892351,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00258,Atorvastatin calcium,vMost-DILI-concern,scaffold:O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1,B,0.7818632670484091,0.7049871609454128,1,0,5,0.7128523153591303,0.6669608008586863,0,0.2,0.0,MANUAL_ACTIVE_MOIETY_OVERRIDE,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,Calcium is the counterion; PubChem CID 60823 is the named active moiety.,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT02035,Duloxetine hydrochloride,vMost-DILI-concern,scaffold:c1csc(COc2cccc3ccccc23)c1,B,0.7843810877552375,0.7227476305182143,1,0,5,0.6925837793249284,0.6580984147109806,0,0.2,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00163,Zidovudine,vMost-DILI-concern,scaffold:O=c1ccn(C2CCCO2)c(=O)[nH]1,A,0.7910125273512103,0.6925478236216903,1,0,5,0.6994387822445833,0.6453959989983054,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00101,Flutamide,vMost-DILI-concern,scaffold:c1ccccc1,D,0.8134022198951175,0.7465499213673,1,0,5,0.6662180166175714,0.5505540108303971,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01318,Droxicam,vMost-DILI-concern,scaffold:O=c1oc2c(c(=O)n1-c1ccccn1)NS(=O)(=O)c1ccccc1-2,B,0.8219631715971378,0.7555183488340589,1,0,5,0.6863381825422119,0.6556826911400508,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
